other_constraints_maize_production,other_constraints,severity_maize_production,PARENT_KEY,KEY
None,,,uuid:d5b809d4-e60c-4604-8f84-f8e46076180b/sclamp/Season_Information[1],uuid:d5b809d4-e60c-4604-8f84-f8e46076180b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1],uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1],uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1],uuid:56a66d73-3117-4d4c-b2cf-84b0756fcc18/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,Medium,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,None,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2]/constraints_for_maize_production[1]
None,,,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2]/constraints_for_maize_production[2]
None,,,uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2],uuid:41db1e6c-9cf2-4038-95d5-aef284dacfe2/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,None,uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1],uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1],uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1],uuid:cbbf31ae-307a-4e78-a8a7-238b188ac0ac/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2]/constraints_for_maize_production[1]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2]/constraints_for_maize_production[2]
,,None,uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2],uuid:ead0cd3f-2f2f-4ba8-ac3f-b6fc9f619c8e/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,Medium,uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1],uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1],uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1],uuid:ef4261d2-2223-42c3-b136-cafba10016ed/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1],uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1],uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1],uuid:84e66a03-20db-4f52-95ce-107797457683/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,High,uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1],uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,High,uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1],uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1],uuid:b4ed47f0-8a4e-4eb1-87b4-ffd8c5c28ae0/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1],uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1],uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1],uuid:2770f049-6cd8-4e08-a644-dad2d08fe44b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Soil_fertility_exhaustion,,High,uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1],uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1],uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1],uuid:4d6070ee-e108-42ce-b5cd-c8e005f324fd/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1],uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1],uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1],uuid:953bb003-0309-4e8e-b809-7b0cbcf7b6f6/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1],uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1],uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1],uuid:56174e33-4ce2-4db7-8e29-86a80a7ee3ed/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2]/constraints_for_maize_production[1]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2]/constraints_for_maize_production[2]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3]/constraints_for_maize_production[1]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3]/constraints_for_maize_production[2]
,,None,uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3],uuid:0619ce6e-c1ea-43ec-93d0-8d6940ecc450/sclamp/Season_Information[3]/constraints_for_maize_production[3]
,,None,uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1],uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1],uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1],uuid:8be0f84a-90ec-403e-ab5c-6bae76817a2b/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1],uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1],uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1],uuid:cfd7f149-d534-478b-83a0-74af55d35b93/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2]/constraints_for_maize_production[1]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2]/constraints_for_maize_production[2]
,,None,uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2],uuid:c4093b32-2dae-42c8-bb55-0d437da5bd9e/sclamp/Season_Information[2]/constraints_for_maize_production[3]
,,None,uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1],uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1],uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1],uuid:d66fbe2e-5c1a-42bd-b662-59c872d1a9fd/sclamp/Season_Information[1]/constraints_for_maize_production[3]
None,,,uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1],uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1],uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1],uuid:93cc986d-1e5c-4e37-a7dd-00259500134e/sclamp/Season_Information[1]/constraints_for_maize_production[3]
other,Too much rain,High,uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1],uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1],uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1],uuid:5a2c3ac5-8d07-426b-a26e-b00a96f069e3/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1],uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1],uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1],uuid:72a8c96f-9103-4f3e-a847-3e38825be045/sclamp/Season_Information[1]/constraints_for_maize_production[3]
other,Excess rainfall,Medium,uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1],uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1],uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1],uuid:9a242df6-5891-40ed-98db-1a1419fb73e1/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1],uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1]/constraints_for_maize_production[1]
None,,,uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1],uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1],uuid:a67ed5a9-7381-48d1-8a5b-566135339009/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,High,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Plant_diseases_,,Medium,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2]/constraints_for_maize_production[1]
Plant_diseases_,,Low,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2]/constraints_for_maize_production[2]
None,,,uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2],uuid:71fea1b6-0a4e-4575-9f25-caeb96c706fe/sclamp/Season_Information[2]/constraints_for_maize_production[3]
Plant_diseases_,,Medium,uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1],uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,Low,uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1],uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,Medium,uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1],uuid:1bd3c7f2-43a9-4575-973e-e5f24574cf8f/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1],uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Plant_diseases_,,Medium,uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1],uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,Medium,uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1],uuid:3a307825-2ca1-4438-9a53-1b2154741de8/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Plant_diseases_,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Shortage_of_rain,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Other_pests,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Plant_diseases_,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2]/constraints_for_maize_production[1]
Other_pests,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2]/constraints_for_maize_production[2]
Shortage_of_rain,,Medium,uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2],uuid:f8c6e72c-d788-4ce6-accb-d3317aaf0235/sclamp/Season_Information[2]/constraints_for_maize_production[3]
Shortage_of_rain,,High,uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1],uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1],uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1],uuid:47f7598e-065d-4001-ade4-3e581b017370/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Plant_diseases_,,Medium,uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1],uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Soil_fertility_exhaustion,,Medium,uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1],uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1]/constraints_for_maize_production[2]
None,,,uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1],uuid:10f3f0fd-377f-4bbb-8f40-b76ab2cb1e2a/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Shortage_of_rain,,Medium,uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1],uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1]/constraints_for_maize_production[1]
Drought,,Medium,uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1],uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1]/constraints_for_maize_production[2]
Plant_diseases_,,Medium,uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1],uuid:7598ef6d-eb56-4791-876b-6ee9d8bf128c/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1],uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1],uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1],uuid:43ba09c3-7489-435f-aa38-789c6df3644e/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Medium,uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1],uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,Medium,uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1],uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,Medium,uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1],uuid:d8bc0fae-ef04-45d5-81c8-a7b9a2fda39a/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,Medium,uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1],uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,Medium,uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1],uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,Medium,uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1],uuid:0e547f17-90c4-4286-ae22-1eba4b4c22e1/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1],uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1],uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1],uuid:653eba35-6f0e-4651-aeff-bccd51beb748/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1],uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1],uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1],uuid:09fe05a2-1d4c-4709-b6bc-d0a7f5693a80/sclamp/Season_Information[1]/constraints_for_maize_production[3]
,,None,uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1],uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1]/constraints_for_maize_production[1]
,,None,uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1],uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1]/constraints_for_maize_production[2]
,,None,uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1],uuid:107818cf-8f59-43f6-af93-c8cb4b6e74d8/sclamp/Season_Information[1]/constraints_for_maize_production[3]
Drought,,Medium,uuid:d8e942a4-e04e-438f-8827-de2e8b42b9e4/sclamp/Season_Information[1],uuid:d8e942a4-e04e-438f-8827-de2e8b42b9e4/sclamp/Season_Information[1]/constraints_for_maize_production[1]
